timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1654177102403,2,/jpetstore/actions/Account.action-101,200,OK,Thread Group 1-22,text,true,,5255,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177102403,1,/jpetstore/actions/Account.action-101-0,302,Found,Thread Group 1-22,,true,,333,851,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1654177102404,1,/jpetstore/actions/Account.action-101-1,200,OK,Thread Group 1-22,text,true,,4922,842,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177102666,1,Main Catalog,200,OK,Thread Group 1-15,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177102733,1,Sign in,200,OK,Thread Group 1-11,text,true,,3925,854,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1654177102796,1,Home,200,OK,Thread Group 1-19,text,true,,1516,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1654177102796,1,Home-0,302,Found,Thread Group 1-19,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1654177102797,0,Home-1,200,OK,Thread Group 1-19,text,true,,1370,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1654177102801,2,/jpetstore/actions/Account.action-101,200,OK,Thread Group 1-23,text,true,,5255,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177102801,1,/jpetstore/actions/Account.action-101-0,302,Found,Thread Group 1-23,,true,,333,851,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1654177102802,1,/jpetstore/actions/Account.action-101-1,200,OK,Thread Group 1-23,text,true,,4922,842,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177102963,2,Login,200,OK,Thread Group 1-2,text,true,,5262,2175,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177102963,1,Login-0,302,Found,Thread Group 1-2,,true,,193,1215,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1654177102964,1,Login-1,200,OK,Thread Group 1-2,text,true,,5069,960,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177103085,2,Login,200,OK,Thread Group 1-3,text,true,,5262,2175,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177103085,1,Login-0,302,Found,Thread Group 1-3,,true,,193,1215,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1654177103086,1,Login-1,200,OK,Thread Group 1-3,text,true,,5069,960,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177103132,1,/jpetstore/actions/Account.action-101,200,OK,Thread Group 1-24,text,true,,5255,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177103132,1,/jpetstore/actions/Account.action-101-0,302,Found,Thread Group 1-24,,true,,333,851,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1654177103133,0,/jpetstore/actions/Account.action-101-1,200,OK,Thread Group 1-24,text,true,,4922,842,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1654177103140,1,Main Catalog,200,OK,Thread Group 1-16,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177103182,1,Sign in,200,OK,Thread Group 1-12,text,true,,3921,854,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1654177103184,0,Home,200,OK,Thread Group 1-20,text,true,,1516,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1654177103184,0,Home-0,302,Found,Thread Group 1-20,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1654177103184,0,Home-1,200,OK,Thread Group 1-20,text,true,,1370,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1654177103429,3,Login,200,OK,Thread Group 1-4,text,true,,5262,2175,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1654177103429,2,Login-0,302,Found,Thread Group 1-4,,true,,193,1215,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1654177103431,1,Login-1,200,OK,Thread Group 1-4,text,true,,5069,960,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177103489,1,Sign in,200,OK,Thread Group 1-13,text,true,,3921,854,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1654177103545,1,Main Catalog,200,OK,Thread Group 1-17,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177103639,1,Home,200,OK,Thread Group 1-21,text,true,,1516,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1654177103639,1,Home-0,302,Found,Thread Group 1-21,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1654177103640,0,Home-1,200,OK,Thread Group 1-21,text,true,,1370,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1654177103664,1,/jpetstore/actions/Account.action-101,200,OK,Thread Group 1-25,text,true,,5255,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1654177103664,0,/jpetstore/actions/Account.action-101-0,302,Found,Thread Group 1-25,,true,,333,851,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,0,0,0
1654177103664,1,/jpetstore/actions/Account.action-101-1,200,OK,Thread Group 1-25,text,true,,4922,842,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177103859,1,Sign in,200,OK,Thread Group 1-14,text,true,,3923,854,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1654177103910,3,Dogs,200,OK,Thread Group 1-1,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1654177103927,3,Login,200,OK,Thread Group 1-5,text,true,,5262,2175,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1654177103927,2,Login-0,302,Found,Thread Group 1-5,,true,,193,1215,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1654177103929,1,Login-1,200,OK,Thread Group 1-5,text,true,,5069,960,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177103975,1,Main Catalog,200,OK,Thread Group 1-18,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177103985,1,Home,200,OK,Thread Group 1-22,text,true,,1516,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1654177103985,1,Home-0,302,Found,Thread Group 1-22,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1654177103986,0,Home-1,200,OK,Thread Group 1-22,text,true,,1370,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1654177104244,2,Sign in,200,OK,Thread Group 1-15,text,true,,3923,854,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,2,0,0
1654177104279,2,Login,200,OK,Thread Group 1-6,text,true,,5262,2175,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177104279,1,Login-0,302,Found,Thread Group 1-6,,true,,193,1215,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1654177104280,1,Login-1,200,OK,Thread Group 1-6,text,true,,5069,960,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177104309,1,Main Catalog,200,OK,Thread Group 1-19,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177104399,1,Home,200,OK,Thread Group 1-23,text,true,,1516,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1654177104399,0,Home-0,302,Found,Thread Group 1-23,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1654177104399,1,Home-1,200,OK,Thread Group 1-23,text,true,,1370,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1654177104533,1,Reptiles,200,OK,Thread Group 1-2,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,1,0,0
1654177104609,1,Birds,200,OK,Thread Group 1-3,text,true,,3710,249,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,1,0,0
1654177104611,2,Login,200,OK,Thread Group 1-7,text,true,,5262,2175,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177104611,1,Login-0,302,Found,Thread Group 1-7,,true,,193,1215,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1654177104612,1,Login-1,200,OK,Thread Group 1-7,text,true,,5069,960,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177104661,1,Home,200,OK,Thread Group 1-24,text,true,,1516,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1654177104661,0,Home-0,302,Found,Thread Group 1-24,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1654177104661,1,Home-1,200,OK,Thread Group 1-24,text,true,,1370,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1654177104699,2,Sign in,200,OK,Thread Group 1-16,text,true,,3923,854,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,2,0,0
1654177104711,1,Main Catalog,200,OK,Thread Group 1-20,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177104954,1,Dogs,200,OK,Thread Group 1-4,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,1,0,0
1654177105068,1,Sign in,200,OK,Thread Group 1-17,text,true,,3925,854,25,25,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1654177105174,1,Main Catalog,200,OK,Thread Group 1-21,text,true,,4832,218,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177105217,1,Home,200,OK,Thread Group 1-25,text,true,,1516,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1654177105217,0,Home-0,302,Found,Thread Group 1-25,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1654177105217,1,Home-1,200,OK,Thread Group 1-25,text,true,,1370,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1654177105319,3,Login,200,OK,Thread Group 1-8,text,true,,5262,2175,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1654177105319,2,Login-0,302,Found,Thread Group 1-8,,true,,193,1215,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1654177105321,1,Login-1,200,OK,Thread Group 1-8,text,true,,5069,960,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177105467,2,Reptiles,200,OK,Thread Group 1-5,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1654177105479,1,Sign Out,200,OK,Thread Group 1-1,text,true,,5255,1693,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177105479,1,Sign Out-0,302,Found,Thread Group 1-1,,true,,333,851,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1654177105480,0,Sign Out-1,200,OK,Thread Group 1-1,text,true,,4922,842,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1654177105524,1,Sign in,200,OK,Thread Group 1-18,text,true,,3921,854,24,24,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1654177105531,2,Login,200,OK,Thread Group 1-9,text,true,,5262,2175,24,24,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1654177105531,2,Login-0,302,Found,Thread Group 1-9,,true,,193,1215,24,24,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1654177105533,0,Login-1,200,OK,Thread Group 1-9,text,true,,5069,960,24,24,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1654177105558,1,Main Catalog,200,OK,Thread Group 1-22,text,true,,4832,218,24,24,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177105823,1,Birds,200,OK,Thread Group 1-6,text,true,,3710,249,24,24,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,1,0,0
1654177105880,2,Sign in,200,OK,Thread Group 1-19,text,true,,3923,854,24,24,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,2,0,0
1654177105933,2,Login,200,OK,Thread Group 1-10,text,true,,5262,2175,24,24,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177105933,1,Login-0,302,Found,Thread Group 1-10,,true,,193,1215,24,24,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1654177105934,1,Login-1,200,OK,Thread Group 1-10,text,true,,5069,960,24,24,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177105952,1,Main Catalog,200,OK,Thread Group 1-23,text,true,,4832,218,24,24,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177106099,2,Sign Out,200,OK,Thread Group 1-2,text,true,,5255,1693,24,24,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177106099,1,Sign Out-0,302,Found,Thread Group 1-2,,true,,333,851,24,24,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1654177106100,1,Sign Out-1,200,OK,Thread Group 1-2,text,true,,4922,842,24,24,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177106133,1,Dogs,200,OK,Thread Group 1-7,text,true,,4296,248,23,23,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,1,0,0
1654177106154,2,Sign Out,200,OK,Thread Group 1-3,text,true,,5255,1693,23,23,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177106154,1,Sign Out-0,302,Found,Thread Group 1-3,,true,,333,851,23,23,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1654177106155,1,Sign Out-1,200,OK,Thread Group 1-3,text,true,,4922,842,23,23,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177106223,2,Main Catalog,200,OK,Thread Group 1-24,text,true,,4832,218,22,22,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1654177106281,1,Sign in,200,OK,Thread Group 1-20,text,true,,3923,854,22,22,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1654177106397,2,Login,200,OK,Thread Group 1-11,text,true,,5262,2175,22,22,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177106397,1,Login-0,302,Found,Thread Group 1-11,,true,,193,1215,22,22,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1654177106398,1,Login-1,200,OK,Thread Group 1-11,text,true,,5069,960,22,22,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177106549,2,Sign Out,200,OK,Thread Group 1-4,text,true,,5255,1693,22,22,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177106549,1,Sign Out-0,302,Found,Thread Group 1-4,,true,,333,851,22,22,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1654177106550,1,Sign Out-1,200,OK,Thread Group 1-4,text,true,,4922,842,22,22,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177106738,1,Sign in,200,OK,Thread Group 1-21,text,true,,3923,854,21,21,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1654177106788,1,Main Catalog,200,OK,Thread Group 1-25,text,true,,4832,218,21,21,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177106803,2,Login,200,OK,Thread Group 1-12,text,true,,5262,2175,21,21,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177106803,1,Login-0,302,Found,Thread Group 1-12,,true,,193,1215,21,21,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1654177106804,1,Login-1,200,OK,Thread Group 1-12,text,true,,5069,960,21,21,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177106843,1,Reptiles,200,OK,Thread Group 1-8,text,true,,3712,252,21,21,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,1,0,0
1654177107043,2,Sign Out,200,OK,Thread Group 1-5,text,true,,5255,1693,21,21,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177107043,1,Sign Out-0,302,Found,Thread Group 1-5,,true,,333,851,21,21,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1654177107044,1,Sign Out-1,200,OK,Thread Group 1-5,text,true,,4922,842,21,21,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177107099,2,Login,200,OK,Thread Group 1-13,text,true,,5262,2175,20,20,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177107099,1,Login-0,302,Found,Thread Group 1-13,,true,,193,1215,20,20,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1654177107100,1,Login-1,200,OK,Thread Group 1-13,text,true,,5069,960,20,20,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177107121,1,Birds,200,OK,Thread Group 1-9,text,true,,3710,249,20,20,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,1,0,0
1654177107128,0,Sign in,200,OK,Thread Group 1-22,text,true,,3925,854,20,20,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,0,0,0
1654177107368,2,Sign Out,200,OK,Thread Group 1-6,text,true,,5255,1693,20,20,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177107368,1,Sign Out-0,302,Found,Thread Group 1-6,,true,,333,851,20,20,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1654177107370,0,Sign Out-1,200,OK,Thread Group 1-6,text,true,,4922,842,20,20,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1654177107422,1,Login,200,OK,Thread Group 1-14,text,true,,5262,2175,19,19,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177107422,1,Login-0,302,Found,Thread Group 1-14,,true,,193,1215,19,19,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1654177107423,0,Login-1,200,OK,Thread Group 1-14,text,true,,5069,960,19,19,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1654177107500,1,Dogs,200,OK,Thread Group 1-10,text,true,,4296,248,19,19,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,1,0,0
1654177107528,1,Sign in,200,OK,Thread Group 1-23,text,true,,3925,854,19,19,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1654177107700,2,Sign Out,200,OK,Thread Group 1-7,text,true,,5255,1693,19,19,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177107700,1,Sign Out-0,302,Found,Thread Group 1-7,,true,,333,851,19,19,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1654177107701,1,Sign Out-1,200,OK,Thread Group 1-7,text,true,,4922,842,19,19,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177107794,1,Sign in,200,OK,Thread Group 1-24,text,true,,3923,854,18,18,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1654177107869,2,Login,200,OK,Thread Group 1-15,text,true,,5262,2175,18,18,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177107869,1,Login-0,302,Found,Thread Group 1-15,,true,,193,1215,18,18,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1654177107870,1,Login-1,200,OK,Thread Group 1-15,text,true,,5069,960,18,18,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177107922,1,Reptiles,200,OK,Thread Group 1-11,text,true,,3712,252,18,18,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,1,0,0
1654177108297,1,Sign in,200,OK,Thread Group 1-25,text,true,,3925,854,18,18,http://localhost:8080/jpetstore/actions/Account.action?signonForm=,1,0,0
1654177108316,2,Login,200,OK,Thread Group 1-16,text,true,,5262,2175,18,18,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177108316,1,Login-0,302,Found,Thread Group 1-16,,true,,193,1215,18,18,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1654177108317,1,Login-1,200,OK,Thread Group 1-16,text,true,,5069,960,18,18,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177108327,1,Birds,200,OK,Thread Group 1-12,text,true,,3710,249,18,18,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=BIRDS,1,0,0
1654177108432,2,Sign Out,200,OK,Thread Group 1-8,text,true,,5255,1693,18,18,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177108432,1,Sign Out-0,302,Found,Thread Group 1-8,,true,,333,851,18,18,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1654177108433,1,Sign Out-1,200,OK,Thread Group 1-8,text,true,,4922,842,18,18,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1654177108667,2,Login,200,OK,Thread Group 1-17,text,true,,5262,2175,17,17,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
